order_name,order_id,store_id,order_date,status,delivery_eta,
,,947703,,Not Delivered,-,
,,331405,,Delivered,-,
,,613010,,Pending,07/01/1900,
,,547628,,Delivered,-,
,,389517,,Delivered,-,
,,610323,,Not Delivered,-,
,,871001,,Pending,07/01/1900,
,,632502,,Not Delivered,-,
,,293497,,Not Delivered,-,
,,207864,,Delivered,-,
,,744488,,Pending,07/01/1900,
,,147827,,Not Delivered,-,
,,413933,,Delivered,-,
,,158239,,Pending,07/01/1900,
,,420592,,Not Delivered,-,
,,671389,,Pending,07/01/1900,
,,653052,,Pending,07/01/1900,
,,114857,,Pending,07/01/1900,
,,385393,,Pending,07/01/1900,
,,349911,,Delivered,-,
,,645471,,Delivered,-,
,,267013,,Delivered,-,
,,886791,,Delivered,-,
,,450367,,Delivered,-,
,,356292,,Not Delivered,-,
,,874863,,Not Delivered,-,
,,733512,,Pending,07/01/1900,
,,877195,,Not Delivered,-,
,,973781,,Not Delivered,-,
,,379983,,Delivered,-,
,,610716,,Delivered,-,
,,886918,,Not Delivered,-,
,,184078,,Delivered,-,
,,305197,,Pending,07/01/1900,
,,504484,,Delivered,-,
,,746443,,Delivered,-,
,,682414,,Not Delivered,-,
,,540404,,Delivered,-,
,,800618,,Pending,07/01/1900,
,,922567,,Not Delivered,-,
,,391887,,Not Delivered,-,
,,164745,,Delivered,-,
,,102350,,Not Delivered,-,
,,220476,,Not Delivered,-,
,,599874,,Delivered,-,
,,355600,,Delivered,-,
,,924397,,Pending,07/01/1900,
,,109645,,Pending,07/01/1900,
,,787818,,Delivered,-,
,,217624,,Delivered,-,
,,245055,,Pending,07/01/1900,
,,411778,,Not Delivered,-,
,,346049,,Delivered,-,
,,338708,,Delivered,-,
,,332337,,Delivered,-,
,,453617,,Delivered,-,
,,465179,,Delivered,-,
,,139099,,Delivered,-,
,,207293,,Not Delivered,-,
,,419820,,Delivered,-,
,,818968,,Pending,07/01/1900,
,,583688,,Delivered,-,
,,847609,,Not Delivered,-,
,,429702,,Delivered,-,
,,990206,,Not Delivered,-,
,,125346,,Pending,07/01/1900,
,,480464,,Not Delivered,-,
,,997528,,Delivered,-,
,,174523,,Not Delivered,-,
,,145202,,Not Delivered,-,
,,420828,,Delivered,-,
,,155560,,Not Delivered,-,
,,753364,,Delivered,-,
,,665563,,Delivered,-,
,,733049,,Not Delivered,-,
,,653844,,Pending,07/01/1900,
,,649917,,Not Delivered,-,
,,262584,,Pending,07/01/1900,
,,893087,,Delivered,-,
,,819906,,Not Delivered,-,
,,992370,,Not Delivered,-,
,,487400,,Delivered,-,
,,153242,,Delivered,-,
,,800052,,Pending,07/01/1900,
,,675767,,Delivered,-,
,,148978,,Not Delivered,-,
,,232957,,Not Delivered,-,
,,855042,,Not Delivered,-,
,,443001,,Delivered,-,
,,203607,,Not Delivered,-,
,,259343,,Not Delivered,-,
,,828562,,Delivered,-,
,,947298,,Delivered,-,
,,327127,,Not Delivered,-,
,,193773,,Pending,07/01/1900,
,,241718,,Pending,07/01/1900,
,,479371,,Pending,07/01/1900,
,,752613,,Pending,07/01/1900,
,,261918,,Pending,07/01/1900,
,,945419,,Delivered,-,
,,173238,,Not Delivered,-,
,,399910,,Not Delivered,-,
,,254596,,Not Delivered,-,
,,286696,,Delivered,-,
,,140975,,Pending,07/01/1900,
,,671961,,Not Delivered,-,
,,886121,,Not Delivered,-,
,,213835,,Pending,07/01/1900,
,,605609,,Pending,07/01/1900,
,,650924,,Not Delivered,-,
,,421265,,Delivered,-,
,,884947,,Delivered,-,
,,453881,,Delivered,-,
,,563232,,Delivered,-,
,,355955,,Delivered,-,
,,277644,,Not Delivered,-,
,,445089,,Not Delivered,-,
,,151261,,Pending,07/01/1900,
,,494070,,Not Delivered,-,
,,771453,,Not Delivered,-,
,,149989,,Not Delivered,-,
,,701797,,Not Delivered,-,
,,844015,,Pending,07/01/1900,
,,958363,,Pending,07/01/1900,
,,991825,,Pending,07/01/1900,
,,721415,,Delivered,-,
,,548322,,Not Delivered,-,
,,102490,,Pending,07/01/1900,
,,970155,,Delivered,-,
,,891917,,Delivered,-,
,,465832,,Not Delivered,-,
,,511764,,Delivered,-,
,,734946,,Pending,07/01/1900,
,,561649,,Not Delivered,-,
,,142144,,Delivered,-,
,,414486,,Not Delivered,-,
,,868908,,Not Delivered,-,
,,924665,,Delivered,-,
,,567829,,Pending,07/01/1900,
,,633084,,Not Delivered,-,
,,761787,,Pending,07/01/1900,
,,795553,,Not Delivered,-,
,,987494,,Delivered,-,
,,181435,,Delivered,-,
,,982287,,Not Delivered,-,
,,259524,,Not Delivered,-,
,,498765,,Not Delivered,-,
,,975163,,Not Delivered,-,
,,802549,,Delivered,-,
,,575127,,Pending,07/01/1900,
,,222847,,Pending,07/01/1900,
,,545045,,Delivered,-,
,,916771,,Pending,07/01/1900,
,,725587,,Delivered,-,
,,195494,,Not Delivered,-,
,,244196,,Not Delivered,-,
,,494834,,Pending,07/01/1900,
,,694836,,Pending,07/01/1900,
,,186742,,Delivered,-,
,,534358,,Not Delivered,-,
,,245267,,Pending,07/01/1900,
,,115785,,Not Delivered,-,
,,895237,,Not Delivered,-,
,,569116,,Pending,07/01/1900,
,,895213,,Delivered,-,
,,203795,,Pending,07/01/1900,
,,739946,,Not Delivered,-,
,,711855,,Delivered,-,
,,556947,,Pending,07/01/1900,
,,173290,,Delivered,-,
,,127283,,Delivered,-,
,,882118,,Pending,07/01/1900,
,,572795,,Not Delivered,-,
,,139215,,Not Delivered,-,
,,780493,,Delivered,-,
,,854650,,Not Delivered,-,
,,733519,,Not Delivered,-,
,,599668,,Pending,07/01/1900,
,,628105,,Delivered,-,
,,901775,,Delivered,-,
,,637802,,Pending,07/01/1900,
,,309473,,Not Delivered,-,
,,396791,,Not Delivered,-,
,,249601,,Pending,07/01/1900,
,,598673,,Delivered,-,
,,420793,,Delivered,-,
,,225630,,Pending,07/01/1900,
,,969601,,Not Delivered,-,
,,415044,,Delivered,-,
,,110287,,Delivered,-,
,,567317,,Not Delivered,-,
,,507500,,Not Delivered,-,
,,418672,,Not Delivered,-,
,,577833,,Delivered,-,
,,826002,,Not Delivered,-,
,,786740,,Not Delivered,-,
,,744416,,Pending,07/01/1900,
,,586135,,Not Delivered,-,
,,365801,,Delivered,-,
,,948655,,Pending,07/01/1900,
,,270322,,Pending,07/01/1900,
,,989165,,Delivered,-,
,,423260,,Pending,07/01/1900,
,,987337,,Not Delivered,-,
,,964995,,Not Delivered,-,
,,241561,,Not Delivered,-,
,,517696,,Delivered,-,
,,501746,,Not Delivered,-,
,,915335,,Delivered,-,
,,699696,,Delivered,-,
,,907240,,Pending,07/01/1900,
,,699984,,Delivered,-,
,,576554,,Not Delivered,-,
,,188049,,Pending,07/01/1900,
,,504200,,Delivered,-,
,,567078,,Pending,07/01/1900,
,,206268,,Delivered,-,
,,907552,,Delivered,-,
,,800925,,Pending,07/01/1900,
,,461422,,Delivered,-,
,,820235,,Pending,07/01/1900,
,,966729,,Delivered,-,
,,666468,,Delivered,-,
,,860143,,Pending,07/01/1900,
,,862128,,Not Delivered,-,
,,487285,,Not Delivered,-,
,,704018,,Delivered,-,
,,681648,,Pending,07/01/1900,
,,301863,,Pending,07/01/1900,
,,313744,,Not Delivered,-,
,,246642,,Pending,07/01/1900,
,,356746,,Not Delivered,-,
,,246847,,Pending,07/01/1900,
,,255226,,Pending,07/01/1900,
,,148846,,Pending,07/01/1900,
,,825191,,Delivered,-,
,,822389,,Pending,07/01/1900,
,,649209,,Delivered,-,
,,989744,,Delivered,-,
,,782802,,Delivered,-,
,,305317,,Pending,07/01/1900,
,,438774,,Not Delivered,-,
,,441454,,Pending,07/01/1900,
,,739524,,Pending,07/01/1900,
,,844593,,Delivered,-,
,,876767,,Not Delivered,-,
,,472255,,Not Delivered,-,
,,969729,,Pending,07/01/1900,
,,871697,,Delivered,-,
,,365444,,Delivered,-,
,,666623,,Not Delivered,-,
,,570357,,Pending,07/01/1900,
,,332402,,Pending,07/01/1900,
,,816618,,Delivered,-,
,,570655,,Not Delivered,-,
,,113525,,Not Delivered,-,
,,244624,,Pending,07/01/1900,
,,277452,,Pending,07/01/1900,
,,224883,,Not Delivered,-,
,,889601,,Not Delivered,-,
,,277637,,Pending,07/01/1900,
,,256635,,Pending,07/01/1900,
,,172238,,Not Delivered,-,
,,321223,,Pending,07/01/1900,
,,315767,,Not Delivered,-,
,,687748,,Pending,07/01/1900,
,,635848,,Delivered,-,
,,209420,,Delivered,-,
,,944838,,Not Delivered,-,
,,899236,,Not Delivered,-,
,,295223,,Pending,07/01/1900,
,,875614,,Not Delivered,-,
,,520125,,Pending,07/01/1900,
,,549669,,Pending,07/01/1900,
,,190372,,Not Delivered,-,
,,241227,,Not Delivered,-,
,,962669,,Pending,07/01/1900,
,,384112,,Delivered,-,
,,161129,,Not Delivered,-,
,,220418,,Pending,07/01/1900,
,,246768,,Delivered,-,
,,428321,,Pending,07/01/1900,
,,677841,,Delivered,-,
,,635691,,Pending,07/01/1900,
,,946966,,Delivered,-,
,,303398,,Not Delivered,-,
,,405876,,Pending,07/01/1900,
,,935046,,Pending,07/01/1900,
,,741147,,Not Delivered,-,
,,282174,,Pending,07/01/1900,
,,151097,,Delivered,-,
,,139662,,Not Delivered,-,
,,645870,,Not Delivered,-,
,,334815,,Delivered,-,
,,207181,,Pending,07/01/1900,
,,200673,,Pending,07/01/1900,
,,962842,,Delivered,-,
,,495502,,Pending,07/01/1900,
,,746315,,Pending,07/01/1900,
,,809270,,Delivered,-,
,,297150,,Not Delivered,-,
,,445389,,Pending,07/01/1900,
,,901522,,Delivered,-,
,,808748,,Delivered,-,
,,659690,,Not Delivered,-,
,,701594,,Delivered,-,
,,787893,,Not Delivered,-,
,,778531,,Pending,07/01/1900,
,,152725,,Delivered,-,
,,881780,,Delivered,-,
,,838842,,Delivered,-,
,,220222,,Pending,07/01/1900,
,,956317,,Pending,07/01/1900,
,,809763,,Not Delivered,-,
,,972209,,Pending,07/01/1900,
,,842789,,Delivered,-,
,,625374,,Not Delivered,-,
,,468082,,Delivered,-,
,,913682,,Delivered,-,
,,136022,,Pending,07/01/1900,
,,978270,,Delivered,-,
,,325817,,Delivered,-,
,,169733,,Pending,07/01/1900,
,,630947,,Not Delivered,-,
,,266210,,Pending,07/01/1900,
,,546022,,Not Delivered,-,
,,118239,,Not Delivered,-,
,,632224,,Not Delivered,-,
,,492838,,Not Delivered,-,
,,550001,,Not Delivered,-,
,,400173,,Pending,07/01/1900,
,,777010,,Not Delivered,-,
,,581568,,Pending,07/01/1900,
,,692453,,Pending,07/01/1900,
,,416107,,Delivered,-,
,,426610,,Not Delivered,-,
,,226796,,Pending,07/01/1900,
,,593623,,Delivered,-,
,,849241,,Delivered,-,
,,162251,,Delivered,-,
,,497756,,Delivered,-,
,,215518,,Not Delivered,-,
,,241717,,Delivered,-,
,,682772,,Pending,07/01/1900,
,,770009,,Delivered,-,
,,573142,,Delivered,-,
,,948606,,Pending,07/01/1900,
,,716492,,Pending,07/01/1900,
,,598707,,Pending,07/01/1900,
,,492160,,Pending,07/01/1900,
,,469523,,Delivered,-,
,,769829,,Not Delivered,-,
,,681934,,Delivered,-,
,,747013,,Delivered,-,
,,355943,,Delivered,-,
,,230928,,Pending,07/01/1900,
,,712040,,Delivered,-,
,,637110,,Pending,07/01/1900,
,,354170,,Pending,07/01/1900,
,,683809,,Pending,07/01/1900,
,,457518,,Delivered,-,
,,773015,,Pending,07/01/1900,
,,930397,,Not Delivered,-,
,,711311,,Delivered,-,
,,691912,,Not Delivered,-,
,,469983,,Delivered,-,
,,248877,,Pending,07/01/1900,
,,525005,,Delivered,-,
,,556893,,Not Delivered,-,
,,589626,,Pending,07/01/1900,
,,736241,,Not Delivered,-,
,,909884,,Pending,07/01/1900,
,,497182,,Delivered,-,
,,131988,,Not Delivered,-,
,,234309,,Pending,07/01/1900,
,,217880,,Delivered,-,
,,332678,,Pending,07/01/1900,
,,519046,,Not Delivered,-,
,,170452,,Pending,07/01/1900,
,,315832,,Delivered,-,
,,663534,,Not Delivered,-,
,,652216,,Delivered,-,
,,474301,,Pending,07/01/1900,
,,853220,,Delivered,-,
,,131863,,Not Delivered,-,
,,303931,,Not Delivered,-,
,,100546,,Not Delivered,-,
,,486172,,Pending,07/01/1900,
,,960068,,Pending,07/01/1900,
,,162345,,Delivered,-,
,,471347,,Not Delivered,-,
,,495921,,Delivered,-,
,,102143,,Pending,07/01/1900,
,,854964,,Not Delivered,-,
,,113798,,Delivered,-,
,,665445,,Not Delivered,-,
,,502450,,Not Delivered,-,
,,196772,,Delivered,-,
,,186461,,Not Delivered,-,
,,573608,,Delivered,-,
,,924736,,Not Delivered,-,
,,556130,,Delivered,-,
,,924249,,Pending,07/01/1900,
,,786088,,Not Delivered,-,
,,332238,,Delivered,-,
,,276292,,Not Delivered,-,
,,541690,,Delivered,-,
,,671965,,Pending,07/01/1900,
,,721435,,Pending,07/01/1900,
,,140782,,Pending,07/01/1900,
,,126360,,Delivered,-,
,,289117,,Pending,07/01/1900,
,,345228,,Pending,07/01/1900,
,,230800,,Delivered,-,
,,755647,,Delivered,-,
,,742194,,Not Delivered,-,
,,397137,,Delivered,-,
,,591365,,Not Delivered,-,
,,109713,,Not Delivered,-,
,,593776,,Delivered,-,
,,284506,,Not Delivered,-,
,,716553,,Not Delivered,-,
,,208553,,Not Delivered,-,
,,440002,,Pending,07/01/1900,
,,755619,,Not Delivered,-,
,,142620,,Delivered,-,
,,185635,,Pending,07/01/1900,
,,191198,,Pending,07/01/1900,
,,800476,,Delivered,-,
,,886199,,Delivered,-,
,,551148,,Not Delivered,-,
,,558232,,Delivered,-,
,,636022,,Delivered,-,
,,404097,,Delivered,-,
,,736706,,Delivered,-,
,,367054,,Pending,07/01/1900,
,,210086,,Delivered,-,
,,635910,,Pending,07/01/1900,
,,605799,,Pending,07/01/1900,
,,990992,,Not Delivered,-,
,,352873,,Not Delivered,-,
,,987327,,Pending,07/01/1900,
,,632491,,Delivered,-,
,,306978,,Not Delivered,-,
,,324681,,Delivered,-,
,,761262,,Pending,07/01/1900,
,,181625,,Pending,07/01/1900,
,,831350,,Pending,07/01/1900,
,,509852,,Pending,07/01/1900,
,,655515,,Delivered,-,
,,842769,,Delivered,-,
,,600531,,Delivered,-,
,,438616,,Not Delivered,-,
,,880282,,Delivered,-,
,,139692,,Pending,07/01/1900,
,,253707,,Pending,07/01/1900,
,,641381,,Delivered,-,
,,609306,,Pending,07/01/1900,
,,373616,,Delivered,-,
,,670575,,Delivered,-,
,,614928,,Pending,07/01/1900,
,,948276,,Not Delivered,-,
,,903764,,Not Delivered,-,
,,738474,,Delivered,-,
,,423672,,Delivered,-,
,,145709,,Delivered,-,
,,282996,,Pending,07/01/1900,
,,367147,,Not Delivered,-,
,,104081,,Not Delivered,-,
,,701458,,Delivered,-,
,,246478,,Pending,07/01/1900,
,,418071,,Delivered,-,
,,328565,,Delivered,-,
,,764998,,Not Delivered,-,
,,897688,,Pending,07/01/1900,
,,183089,,Delivered,-,
,,866144,,Delivered,-,
,,748876,,Pending,07/01/1900,
,,565764,,Delivered,-,
,,130613,,Not Delivered,-,
,,121957,,Delivered,-,
,,736239,,Not Delivered,-,
,,860961,,Not Delivered,-,
,,540679,,Not Delivered,-,
,,656965,,Pending,07/01/1900,
,,642173,,Pending,07/01/1900,
,,433813,,Delivered,-,
,,351840,,Not Delivered,-,
,,489228,,Delivered,-,
,,530973,,Not Delivered,-,
,,539155,,Pending,07/01/1900,
,,130391,,Delivered,-,
,,299622,,Delivered,-,
,,706168,,Pending,07/01/1900,
,,395021,,Not Delivered,-,
,,955354,,Delivered,-,
,,713412,,Delivered,-,
,,496649,,Not Delivered,-,
,,514666,,Not Delivered,-,
,,687094,,Pending,07/01/1900,
,,873927,,Not Delivered,-,
,,110738,,Delivered,-,
,,227469,,Delivered,-,
,,399907,,Delivered,-,
,,638526,,Pending,07/01/1900,
,,249427,,Delivered,-,
,,562755,,Not Delivered,-,
,,724983,,Delivered,-,
,,587940,,Pending,07/01/1900,
,,187957,,Pending,07/01/1900,
,,516902,,Pending,07/01/1900,
,,182986,,Delivered,-,
,,187201,,Pending,07/01/1900,
,,398101,,Not Delivered,-,
,,663732,,Delivered,-,
,,992268,,Delivered,-,
,,413606,,Pending,07/01/1900,
,,777922,,Not Delivered,-,
,,786753,,Pending,07/01/1900,
,,240859,,Not Delivered,-,
,,186963,,Pending,07/01/1900,
,,880204,,Pending,07/01/1900,
,,930074,,Delivered,-,
,,567999,,Delivered,-,
,,364626,,Pending,07/01/1900,
,,897023,,Pending,07/01/1900,
,,572084,,Not Delivered,-,
,,798075,,Delivered,-,
,,381693,,Not Delivered,-,
,,883127,,Not Delivered,-,
,,254088,,Delivered,-,
,,388798,,Pending,07/01/1900,
,,127144,,Pending,07/01/1900,
,,231511,,Not Delivered,-,
,,137357,,Not Delivered,-,
,,376770,,Pending,07/01/1900,
,,803061,,Pending,07/01/1900,
,,909652,,Pending,07/01/1900,
,,449602,,Delivered,-,
,,351643,,Not Delivered,-,
,,820185,,Not Delivered,-,
,,830539,,Not Delivered,-,
,,622846,,Pending,07/01/1900,
,,753617,,Delivered,-,
,,670039,,Not Delivered,-,
,,297009,,Pending,07/01/1900,
,,218769,,Delivered,-,
,,643536,,Delivered,-,
,,426197,,Pending,07/01/1900,
,,597594,,Delivered,-,
,,736343,,Delivered,-,
,,513347,,Not Delivered,-,
,,939114,,Not Delivered,-,
,,429020,,Pending,07/01/1900,
,,186905,,Pending,07/01/1900,
,,781539,,Pending,07/01/1900,
,,664955,,Delivered,-,
,,581752,,Pending,07/01/1900,
,,655980,,Pending,07/01/1900,
,,253676,,Delivered,-,
,,421673,,Delivered,-,
,,154031,,Not Delivered,-,
,,331771,,Pending,07/01/1900,
,,308425,,Pending,07/01/1900,
,,930944,,Pending,07/01/1900,
,,140924,,Not Delivered,-,
,,120282,,Not Delivered,-,
,,515827,,Not Delivered,-,
,,522905,,Pending,07/01/1900,
,,622247,,Pending,07/01/1900,
,,921324,,Delivered,-,
,,294674,,Delivered,-,
,,645841,,Not Delivered,-,
,,301402,,Delivered,-,
,,283016,,Delivered,-,
,,655852,,Delivered,-,
,,927061,,Pending,07/01/1900,
,,608166,,Not Delivered,-,
,,277949,,Pending,07/01/1900,
,,962787,,Delivered,-,
,,786283,,Not Delivered,-,
,,939162,,Pending,07/01/1900,
,,398348,,Delivered,-,
,,571196,,Delivered,-,
,,732256,,Pending,07/01/1900,
,,756228,,Not Delivered,-,
,,964787,,Pending,07/01/1900,
,,596473,,Not Delivered,-,
,,762520,,Not Delivered,-,
,,135041,,Not Delivered,-,
,,796115,,Not Delivered,-,
,,865076,,Pending,07/01/1900,
,,237118,,Delivered,-,
,,250703,,Pending,07/01/1900,
,,122412,,Delivered,-,
,,312409,,Delivered,-,
,,956443,,Pending,07/01/1900,
,,708771,,Delivered,-,
,,623157,,Pending,07/01/1900,
,,989870,,Pending,07/01/1900,
,,596517,,Pending,07/01/1900,
,,175387,,Pending,07/01/1900,
,,883088,,Not Delivered,-,
,,535551,,Delivered,-,
,,233900,,Not Delivered,-,
,,740821,,Not Delivered,-,
,,902567,,Not Delivered,-,
,,117621,,Pending,07/01/1900,
,,850234,,Not Delivered,-,
,,294046,,Delivered,-,
,,577033,,Delivered,-,
,,861163,,Delivered,-,
,,772045,,Pending,07/01/1900,
,,472894,,Not Delivered,-,
,,887409,,Not Delivered,-,
,,877114,,Delivered,-,
,,439460,,Not Delivered,-,
,,547824,,Pending,07/01/1900,
,,785649,,Delivered,-,
,,379998,,Pending,07/01/1900,
,,612929,,Delivered,-,
,,938248,,Delivered,-,
,,386621,,Not Delivered,-,
,,667039,,Delivered,-,
,,251893,,Pending,07/01/1900,
,,489773,,Delivered,-,
,,663959,,Not Delivered,-,
,,262196,,Not Delivered,-,
,,939296,,Pending,07/01/1900,
,,889220,,Delivered,-,
,,921508,,Pending,07/01/1900,
,,783734,,Delivered,-,
,,594815,,Delivered,-,
,,545499,,Delivered,-,
,,911665,,Pending,07/01/1900,
,,229293,,Delivered,-,
,,108292,,Pending,07/01/1900,
,,152311,,Delivered,-,
,,348897,,Delivered,-,
,,455900,,Not Delivered,-,
,,624924,,Delivered,-,
,,269327,,Delivered,-,
,,453278,,Not Delivered,-,
,,728089,,Delivered,-,
,,402297,,Not Delivered,-,
,,386895,,Not Delivered,-,
,,747999,,Delivered,-,
,,137689,,Pending,07/01/1900,
,,498390,,Pending,07/01/1900,
,,325117,,Pending,07/01/1900,
,,837584,,Delivered,-,
,,917529,,Pending,07/01/1900,
,,944105,,Pending,07/01/1900,
,,369601,,Delivered,-,
,,150114,,Pending,07/01/1900,
,,317871,,Delivered,-,
,,398615,,Delivered,-,
,,681086,,Delivered,-,
,,407079,,Delivered,-,
,,388089,,Pending,07/01/1900,
,,451265,,Not Delivered,-,
,,249360,,Delivered,-,
,,641434,,Not Delivered,-,
,,794886,,Not Delivered,-,
,,651545,,Pending,07/01/1900,
,,269198,,Not Delivered,-,
,,468495,,Not Delivered,-,
,,956596,,Pending,07/01/1900,
,,296110,,Pending,07/01/1900,
,,371074,,Delivered,-,
,,273767,,Not Delivered,-,
,,354206,,Pending,07/01/1900,
,,824250,,Delivered,-,
,,909516,,Pending,07/01/1900,
,,497832,,Not Delivered,-,
,,904280,,Pending,07/01/1900,
,,655934,,Delivered,-,
,,386205,,Delivered,-,
,,661821,,Pending,07/01/1900,
,,159340,,Pending,07/01/1900,
,,275845,,Delivered,-,
,,384010,,Pending,07/01/1900,
,,631079,,Delivered,-,
,,871443,,Not Delivered,-,
,,774275,,Not Delivered,-,
,,559050,,Not Delivered,-,
,,949551,,Not Delivered,-,
,,390584,,Not Delivered,-,
,,211598,,Not Delivered,-,
,,328451,,Not Delivered,-,
,,425293,,Pending,07/01/1900,
,,668148,,Delivered,-,
,,528234,,Not Delivered,-,
,,810319,,Pending,07/01/1900,
,,550233,,Not Delivered,-,
,,245424,,Delivered,-,
,,251218,,Pending,07/01/1900,
,,829650,,Delivered,-,
,,117338,,Pending,07/01/1900,
,,997585,,Delivered,-,
,,163045,,Pending,07/01/1900,
,,453891,,Not Delivered,-,
,,541290,,Delivered,-,
,,209021,,Pending,07/01/1900,
,,173330,,Pending,07/01/1900,
,,259474,,Not Delivered,-,
,,107558,,Pending,07/01/1900,
,,649393,,Delivered,-,
,,942117,,Not Delivered,-,
,,210573,,Not Delivered,-,
,,358911,,Pending,07/01/1900,
,,371590,,Delivered,-,
,,481820,,Not Delivered,-,
,,324689,,Pending,07/01/1900,
,,984352,,Delivered,-,
,,714459,,Pending,07/01/1900,
,,112457,,Not Delivered,-,
,,647439,,Not Delivered,-,
,,572995,,Delivered,-,
,,235105,,Pending,07/01/1900,
,,765686,,Pending,07/01/1900,
,,645066,,Not Delivered,-,
,,552708,,Not Delivered,-,
,,802951,,Not Delivered,-,
,,590654,,Pending,07/01/1900,
,,934942,,Not Delivered,-,
,,652489,,Pending,07/01/1900,
,,631872,,Not Delivered,-,
,,169115,,Delivered,-,
,,919200,,Not Delivered,-,
,,807633,,Not Delivered,-,
,,251504,,Not Delivered,-,
,,805202,,Pending,07/01/1900,
,,386302,,Pending,07/01/1900,
,,705889,,Pending,07/01/1900,
,,679829,,Delivered,-,
,,703207,,Not Delivered,-,
,,145553,,Not Delivered,-,
,,162846,,Delivered,-,
,,631122,,Pending,07/01/1900,
,,369320,,Delivered,-,
,,491605,,Not Delivered,-,
,,826931,,Pending,07/01/1900,
,,820070,,Delivered,-,
,,327277,,Not Delivered,-,
,,672184,,Delivered,-,
,,559972,,Pending,07/01/1900,
,,232634,,Not Delivered,-,
,,938798,,Not Delivered,-,
,,758785,,Delivered,-,
,,183537,,Delivered,-,
,,463510,,Delivered,-,
,,506566,,Delivered,-,
,,864460,,Pending,07/01/1900,
,,342381,,Not Delivered,-,
,,288525,,Delivered,-,
,,118751,,Not Delivered,-,
,,330127,,Delivered,-,
